platform_State,platform_LGA,archetype,archetype_type,zero_dose_rate_pct,zero_dose_children,edu_mean_years_women_15_49,stunting_prev_u5,wasting_prev_u5,underweight_prev_u5,dpt1_3_dropout,poverty_rate,exclusive_breastfeeding,ors_coverage,anc4plus,delivery_hf,improved_water,travel_time_hc,relative_wealth_index,conflict_events,conflict_fatalities
Kano,Kiru,1,Remote Rural / Hard-to-Reach,,,3.177626811,0.576689953,0.137944422,0.416889793,0.297211603,0.209525,0.0558350937875498,34.54845829899,0.4166849969138562,0.0708169869973626,0.2665501984072403,13.79899589748784,-0.3040802469135803,1,1
Kano,Kumbotso,2,Conflict-Affected / Nomadic,,,4.785011395,0.460079636,0.154765539,0.375052111,0.299324072,0.568824,0.0877228494814746,38.424846040762,0.6449648683721368,0.3520852002230557,0.7952883460304954,1.212305095833792,0.3576470588235294,5,1
Kano,Kunchi,1,Remote Rural / Hard-to-Reach,25.99,2359.0,2.50035769,0.591548047,0.151172937,0.424944206,0.315131045,0.388777,0.0585637339760533,30.9159980320834,0.243106440493935,0.06038478801124975,0.5237920660721628,6.982076773966165,-0.393,0,0
Kano,Kura,1,Remote Rural / Hard-to-Reach,20.5,2417.0,3.491168703,0.528470377,0.147118994,0.395026952,0.300916711,0.41493,0.0779681101044025,34.6030011877506,0.5967726230621337,0.148628568649292,0.5357201576232911,4.338422040636043,0.04555882352941177,0,0
Kano,Madobi,1,Remote Rural / Hard-to-Reach,20.6,2337.0,3.113180772,0.550519979,0.147202052,0.414576909,0.29749368,0.553295,0.0672874400176435,34.9455202985305,0.5326429449993632,0.1472092193105946,0.4525850544805112,4.404243988951805,-0.08744444444444445,1,1
Kano,Makoda,1,Remote Rural / Hard-to-Reach,23.27,4221.0,2.676627745,0.582192602,0.158121825,0.421783014,0.378369784,0.296762,0.048636689633638,32.527690784199,0.3910351552461323,0.1106278896331787,0.7480679562217311,4.944216154706133,-0.3316521739130435,0,0
Kano,Minjibir,1,Remote Rural / Hard-to-Reach,16.52,2990.0,2.821416666,0.564860517,0.166104154,0.420604202,0.336797209,0.0046208,0.0711035428140326,34.4550485395679,0.419922613328503,0.102313426233107,0.7075985323998236,4.434874184617718,-0.1575151515151515,2,2
Kano,Nasarawa,2,Conflict-Affected / Nomadic,,,6.608399663,0.385239459,0.158781858,0.338793448,0.270256892,0.421022,0.07489108616475,45.4403690852394,0.7277516637529645,0.4958812168666294,0.9575307709830148,0.4599983019706531,1.339,4,0
Kano,Rano,1,Remote Rural / Hard-to-Reach,10.11,1235.0,2.559768612,0.550024242,0.137726795,0.38295102,0.288409074,0.432385,0.0780230652837893,33.5585505296658,0.4542207717895508,0.07193896770477295,0.2259085655212402,11.76567849995178,-0.3302738095238095,3,2
Kano,Rimin Gado,1,Remote Rural / Hard-to-Reach,28.75,2449.0,2.705143727,0.555759989,0.147804453,0.423670678,0.336770776,0.537266,0.0715765078748921,34.6519986566218,0.4235105867739077,0.08968687057495117,0.3139529051604094,4.335937823793932,-0.1618444444444444,1,1
Kano,Rogo,1,Remote Rural / Hard-to-Reach,60.26,11301.0,3.219102461,0.583141638,0.131873979,0.398737583,0.292817461,0.572632,0.0483456552223634,33.5565720010805,0.4384653611616655,0.07185730067166415,0.3451485373757102,10.21274789663462,-0.3720352112676056,3,1
Kano,Shanono,1,Remote Rural / Hard-to-Reach,15.86,1818.0,2.57335465,0.559438013,0.13800338,0.407150506,0.300864428,0.521116,0.0566672009763426,31.702232723199,0.3102940718332927,0.05634839667214288,0.4610760476854112,4.566933424314866,-0.3726829268292683,0,0
Kano,Sumaila,1,Remote Rural / Hard-to-Reach,,,2.085680754,0.626886833,0.128461361,0.381356843,0.314278502,0.284742,0.103439695241936,29.595400281225,0.4588071615389078,0.07709874729118725,0.4055236967483369,11.34774590832029,-0.3164078947368421,4,3
Kano,Takai,1,Remote Rural / Hard-to-Reach,66.57,11116.0,1.995428286,0.626700759,0.121455691,0.380844067,0.33837964,0.0250662,0.106503963791093,28.0283512968363,0.4593572421949737,0.08263709593792351,0.68022007844886,5.176666902993267,-0.2264220183486239,4,6
Kano,Tarauni,2,Conflict-Affected / Nomadic,66.86,12224.0,6.927267128,0.369079775,0.156566026,0.343117548,0.258371545,0.370469,0.0669209581105081,41.1093489742998,0.7158575057983398,0.483009139696757,0.9401134649912516,0.4413509368896484,1.1452,2,0
Kano,Tofa,1,Remote Rural / Hard-to-Reach,36.75,2986.0,3.195338532,0.543600036,0.151868829,0.414425122,0.336522274,0.554239,0.0701101647392421,35.6602047487838,0.4448620143689607,0.1032101292359202,0.4647203746594881,4.243277074591431,-0.03491428571428571,1,1
Kano,Tsanyawa,1,Remote Rural / Hard-to-Reach,11.07,1439.0,2.71859052,0.557880188,0.144243904,0.412824979,0.277095111,0.604022,0.0627458407253491,31.9543567179662,0.2904503054735137,0.05954940144608661,0.498662762525605,6.663419990129368,-0.3306734693877551,1,0
Kano,Tudun Wada,1,Remote Rural / Hard-to-Reach,,,2.626759982,0.576290991,0.135200157,0.378671651,0.289196781,0.04821,0.083525984748013,34.0803992991634,0.4772869110107422,0.07803720831871033,0.2982540130615234,13.1714636724198,-0.1498343558282209,5,17
Kano,Ungogo,2,Conflict-Affected / Nomadic,,,5.979216207,0.409682337,0.15847193,0.350092749,0.276846843,0.167775,0.0862215646781968,42.8429610249632,0.5733552345862756,0.2704938008235051,0.8000112680288461,2.019831787851444,0.1712307692307692,4,2
Kano,Warawa,1,Remote Rural / Hard-to-Reach,25.91,2816.0,2.989761877,0.544466023,0.15736576,0.414719168,0.303612062,0.305513,0.0863260442000706,36.4144839337289,0.4731348242078509,0.107748235974993,0.7184678486415318,5.291487381447872,-0.2866904761904762,0,0
Kano,Wudil,1,Remote Rural / Hard-to-Reach,39.7,6173.0,3.005049743,0.5349307,0.137818029,0.377982728,0.263480534,0.637648,0.0830314409029803,32.6463054502777,0.481345205595999,0.0850600257064357,0.6670340913714785,4.030716310952597,-0.1693,1,6
Katsina,Bakori,2,Conflict-Affected / Nomadic,1.0,111.0,2.733628859,0.578550255,0.121595543,0.377648596,0.35879447,0.619954,0.0556149746893936,28.9874544248936,0.3722460516567888,0.07857925316383099,0.2937577346275593,7.999030880811738,-0.3452384615384615,24,80
Katsina,Batagarawa,1,Remote Rural / Hard-to-Reach,65.63,9183.0,3.028303952,0.539691977,0.137611771,0.390381828,0.396099585,0.546717,0.142956031490256,28.2629159376291,0.2832921147346497,0.1287339528401693,0.6873111724853516,5.404344669725529,-0.3105052631578947,14,14
Katsina,Batsari,2,Conflict-Affected / Nomadic,71.75,11037.0,2.087701153,0.572993987,0.138549999,0.395068217,0.342746739,0.619598,0.125939894210687,25.1121090636348,0.274985971585126,0.08280261805359747,0.5458737225599692,19.77319353363669,-0.4595103092783505,112,230
Katsina,Baure,1,Remote Rural / Hard-to-Reach,62.4,9371.0,2.219059492,0.62372343,0.151522134,0.429609174,0.417464723,0.62431,0.0382320177824778,27.9831366144491,0.3996296302945006,0.102384137172325,0.7676058002546722,13.88834464089912,-0.539474358974359,0,0
Katsina,Bindawa,1,Remote Rural / Hard-to-Reach,22.61,2527.0,2.567874785,0.585203534,0.137138386,0.413938565,0.421909755,0.45026,0.0701391403391388,25.886759830858,0.212572408276935,0.06769389329954635,0.7359525103901707,8.233533831120944,-0.3907764705882353,2,2
Katsina,Charanchi,1,Remote Rural / Hard-to-Reach,55.74,5650.0,2.41675239,0.578295041,0.136475587,0.411292913,0.390975505,0.619865,0.0640045111306301,26.4922795039491,0.2648334957304455,0.08264811833699544,0.6596916289556594,10.49573354252049,-0.4974842105263158,4,1
Katsina,Dan Musa,2,Conflict-Affected / Nomadic,35.27,2954.0,2.227433464,0.587029341,0.12859674,0.395927793,0.333667301,0.507003,0.0717222909551162,24.4538768524332,0.2685541855661492,0.05713162924114026,0.2410184458682412,43.05390410370879,-0.5653986928104575,68,219
Katsina,Dandume,2,Conflict-Affected / Nomadic,4.06,437.0,2.553302866,0.59065289,0.122510015,0.377703807,0.333802429,0.485419,0.0578044645807768,28.7494604683375,0.4463183403015137,0.1061760425567627,0.3017813682556152,9.781426933374298,-0.3111827956989248,26,24
Katsina,Danja,1,Remote Rural / Hard-to-Reach,70.82,6577.0,3.098141484,0.593187794,0.127897728,0.394641231,0.337036705,0.675839,0.0472127011813949,33.4541794737728,0.4985653421153193,0.1084886841152025,0.2712648847828741,6.351294084028765,-0.334561797752809,8,6
Katsina,Daura,1,Remote Rural / Hard-to-Reach,60.93,10139.0,3.262290518,0.57155585,0.136523342,0.388272237,0.401113492,0.592654,0.056847714043092,26.4466880864659,0.3681144487290156,0.1127431619734991,0.4827003933134533,9.341321686464905,-0.3741081081081081,5,3
Katsina,Dutsi,1,Remote Rural / Hard-to-Reach,33.09,2961.0,2.243607735,0.615036978,0.142126183,0.425139022,0.46277064,0.143822,0.053185746639156,25.5660935108021,0.3200310389200846,0.09249801635742187,0.6398878733317057,9.494249028996679,-0.4992857142857143,0,0
Katsina,Dutsin-Ma,2,Conflict-Affected / Nomadic,56.08,7048.0,2.98393024,0.512779948,0.134915358,0.367501031,0.320550891,0.614693,0.0941825774858703,25.8813335722464,0.2777884674072266,0.06730585098266602,0.4000563049316406,12.63709840712743,-0.4878761061946903,103,116
Katsina,Faskari,2,Conflict-Affected / Nomadic,64.76,9315.0,2.145488421,0.609047343,0.120194937,0.379579993,0.307999916,0.590062,0.0725509053890686,25.3972568470682,0.3379192352294922,0.06720437911840585,0.2271860929635855,21.22676317713632,-0.4331948051948052,100,271
Katsina,Funtua,2,Conflict-Affected / Nomadic,1.0,167.0,4.071494764,0.51087285,0.119232914,0.329511075,0.327243515,0.626323,0.0638427452054517,30.9588340824867,0.4858278334140778,0.139972060918808,0.3692063093185425,11.04303954170539,-0.2427058823529412,31,36
Katsina,Ingawa,1,Remote Rural / Hard-to-Reach,24.28,3039.0,2.341804878,0.596277594,0.140852263,0.419033812,0.396426671,0.56753,0.0564802711828105,27.426789146428,0.1995211395562864,0.05810669356701421,0.5743644938749426,14.91798135080645,-0.5310975609756098,1,0
Katsina,Jibia,2,Conflict-Affected / Nomadic,57.66,7143.0,2.406676883,0.518002517,0.138719023,0.368151701,0.246091987,0.573031,0.244946006669981,25.9207709249396,0.2792249081739739,0.08892370337870584,0.5409578351832148,17.15836755646817,-0.4972159090909091,116,288
Katsina,Kafur,2,Conflict-Affected / Nomadic,58.24,9023.0,2.976955864,0.573274103,0.125454186,0.384795369,0.343161168,0.71218,0.0519149530536159,31.0903896579086,0.4059362019578072,0.07534851440011639,0.3397172901728382,7.560842757746748,-0.3872650602409639,16,75
Katsina,Kaita,1,Remote Rural / Hard-to-Reach,57.35,7741.0,1.994028143,0.599064724,0.139754597,0.424121544,0.360746546,0.721274,0.144040722213984,26.8316803481573,0.3343203067779541,0.1064325372378031,0.7944495677947998,13.01143297298934,-0.4745294117647059,2,2
Katsina,Kankara,2,Conflict-Affected / Nomadic,70.45,12681.0,2.398147835,0.598042803,0.12529317,0.392790789,0.381380153,0.404326,0.0581957104015946,25.4796581001642,0.2668433305693836,0.04707058173854176,0.2655645230921304,18.53457259896796,-0.469939534883721,105,592
Katsina,Kankia,1,Remote Rural / Hard-to-Reach,25.94,2907.0,2.340962654,0.563791442,0.136474994,0.404167934,0.377544518,0.299927,0.0575475199409061,27.4442583578274,0.2849331905967311,0.07109857860364412,0.540126967848393,16.56345665296891,-0.4928211382113821,15,14
Katsina,Katsina,2,Conflict-Affected / Nomadic,1.0,235.0,4.744921428,0.473923863,0.134774668,0.346447177,0.408694687,0.457288,0.18980188761237,35.5991561288657,0.3655197803790753,0.2296806482168344,0.8987524326031024,2.205859633349868,0.3482608695652174,24,16
Katsina,Kurfi,2,Conflict-Affected / Nomadic,27.59,2383.0,2.237176248,0.573666499,0.139316975,0.405208386,0.352204281,0.53703,0.0885556877622594,25.6792482973447,0.241157054901123,0.08003795665243398,0.4983131574547809,12.99232806581439,-0.4854313725490196,26,85
Katsina,Kusada,1,Remote Rural / Hard-to-Reach,29.53,2150.0,2.433260592,0.577749622,0.142729811,0.417428394,0.331118008,0.551059,0.0551263867162421,29.0361161540846,0.2456091803473395,0.05936234706156963,0.6020999083647857,9.251635136880166,-0.395632911392405,5,1
Katsina,Mai'adua,1,Remote Rural / Hard-to-Reach,32.26,4818.0,2.474387942,0.551926913,0.135120653,0.378771841,0.396252318,0.576939,0.0803964800529161,25.8063668566612,0.3609301090240479,0.1039842367172241,0.5987715244293212,14.27227618243243,-0.5361881188118812,0,0
Katsina,Malumfashi,2,Conflict-Affected / Nomadic,70.83,9587.0,3.106951674,0.544001907,0.123933551,0.365806757,0.339664995,0.647619,0.058398994613257,29.4975910977092,0.3332649649006046,0.05965918710787002,0.3504579622451573,9.569702047636252,-0.3744777070063694,39,83
Katsina,Mani,1,Remote Rural / Hard-to-Reach,43.33,5654.0,2.252690152,0.60194867,0.139210225,0.423057548,0.427072094,0.595057,0.0737912991592165,25.7178416795301,0.2387475638554014,0.07716525834182213,0.6378423756566541,9.162407004135032,-0.4032436974789916,1,0
Katsina,Mashi,1,Remote Rural / Hard-to-Reach,41.05,5195.0,2.188761662,0.621438128,0.137122227,0.431905977,0.417868449,0.416666,0.0841648071785723,25.8915258074253,0.3042207571176382,0.08100533118614783,0.6604945256159855,13.10502189867424,-0.550953488372093,1,5
Katsina,Matazu,2,Conflict-Affected / Nomadic,23.36,1968.0,2.230674675,0.575848397,0.134835149,0.409923939,0.415705024,0.621641,0.0452604234527046,25.3692998458204,0.3148828994396121,0.06397959243419558,0.4423406290453534,12.33070660581683,-0.4899886363636364,28,46
Katsina,Musawa,2,Conflict-Affected / Nomadic,30.47,3833.0,2.471887791,0.585370202,0.13237866,0.409165931,0.378632038,0.686185,0.0400211956470047,27.0946744052417,0.3048445628239558,0.05720197237454928,0.442450266617995,13.09533064378415,-0.5078842975206611,25,51
Katsina,Rimi,1,Remote Rural / Hard-to-Reach,55.77,6359.0,2.12335634,0.579823965,0.136982356,0.412447006,0.396257594,0.498714,0.0881050727435706,26.3689865814356,0.2721943300823833,0.0969850407090298,0.723761935566747,6.379720543806647,-0.3233253012048193,1,6
Katsina,Sabuwa,2,Conflict-Affected / Nomadic,35.13,3657.0,2.555404379,0.57250167,0.118222269,0.36780494,0.31209895,0.38578,0.070528760188814,28.2984466664483,0.4228018744517181,0.09623651181237172,0.255748473991782,19.05348875661376,-0.3810350877192983,37,104
Katsina,Safana,2,Conflict-Affected / Nomadic,71.18,9756.0,2.032323954,0.561161384,0.132592987,0.392186326,0.297561452,0.583704,0.0927711263804769,23.6274114342585,0.2357540344924069,0.05123669377873453,0.331588016467148,34.30308330916473,-0.5419134615384615,93,391
Katsina,Sandamu,1,Remote Rural / Hard-to-Reach,37.7,3820.0,2.92064667,0.598101545,0.143120167,0.401141357,0.412670149,0.558352,0.0493160239788996,26.3343670789207,0.3753549402410334,0.1092579148032449,0.5137542955803148,9.239879072473403,-0.4490727272727273,5,16
Katsina,Zango,1,Remote Rural / Hard-to-Reach,34.36,3968.0,2.367011683,0.603784675,0.143732718,0.403150926,0.364105811,0.264992,0.0521120362697727,26.3825399916968,0.3755004610334124,0.1005853652954102,0.575815691266741,14.64657231812836,-0.5190111111111111,1,0
Kebbi,Aleiro,1,Remote Rural / Hard-to-Reach,91.73,4003.0,3.36713107,0.517641027,0.128570925,0.360199188,0.354683885,0.340692,0.0946194803561048,28.3584065976013,0.2492435073852539,0.08744416236877442,0.2739847373962402,7.553603001644737,-0.299,0,0
Kebbi,Arewa-Dandi,1,Remote Rural / Hard-to-Reach,,,2.438834231,0.540294193,0.133481607,0.360944513,0.303801521,0.262086,0.141259487153951,25.5671627295777,0.20443179243702,0.02838913464950303,0.1759849483683958,20.66304192131398,-0.5729862542955326,3,10
Kebbi,Argungu,1,Remote Rural / Hard-to-Reach,99.0,12896.0,3.047532185,0.550056546,0.131261405,0.383589152,0.330484744,0.332981,0.114044765612442,26.7549944221019,0.2704678853352865,0.05694546381632487,0.3373702239990234,21.73880848246083,-0.4489324324324324,0,0
Kebbi,Augie,2,Conflict-Affected / Nomadic,57.43,4348.0,2.538065619,0.563260964,0.132075823,0.388887187,0.370537297,0.412776,0.125164401657286,24.0225124427595,0.2119956152779715,0.03913369178771973,0.2231261934552874,16.30757623487903,-0.4469344262295082,6,31
Kebbi,Bagudo,2,Conflict-Affected / Nomadic,99.0,15331.0,2.470600655,0.500512157,0.116878927,0.319766779,0.367220452,0.199913,0.101589297014003,22.5712590025859,,,,,,1,1
Kebbi,Birnin Kebbi,1,Remote Rural / Hard-to-Reach,99.0,17299.0,3.584506422,0.514655547,0.128931267,0.349863546,0.330807412,0.302618,0.118647320198066,28.976339047623,0.3427661842023823,0.1169103568708393,0.4435006799832196,13.85192081766917,-0.2946330935251799,8,10
Kebbi,Bunza,1,Remote Rural / Hard-to-Reach,40.96,3292.0,2.561863832,0.54576209,0.128130429,0.36565591,0.351062804,0.351707,0.110280023039253,27.9127130110032,0.2686188933137175,0.07534648845722149,0.3551023408964083,14.09831202307413,-0.4372086330935251,3,4
Kebbi,Dandi,1,Remote Rural / Hard-to-Reach,35.01,3331.0,2.90365675,0.483010996,0.127603607,0.333518445,0.329751191,0.506168,0.140911755083795,25.763281172025,0.225859658759937,0.06861154238382976,0.3186181051689282,26.92697770074503,-0.4593694267515923,1,0
Kebbi,Fakai,1,Remote Rural / Hard-to-Reach,34.75,2707.0,1.801808379,0.555578178,0.113688618,0.32015529,0.349503849,0.391078,0.0645813565336817,20.5350072337628,0.1853160396698982,0.08210283710110572,0.2856686807447864,21.68826747077523,-0.4543620071684588,2,1
Kebbi,Gwandu,1,Remote Rural / Hard-to-Reach,37.66,3701.0,2.754116477,0.555422341,0.133308153,0.381582629,0.374530258,0.309662,0.0848865039311011,26.3300776933215,0.2264682822031518,0.05351603847660431,0.2171155459260287,17.71065226268255,-0.5435763888888889,1,0
Kebbi,Jega,1,Remote Rural / Hard-to-Reach,99.0,12738.0,2.555978625,0.561756297,0.13157242,0.380366674,0.327842599,0.255931,0.0805897598170887,26.8563568178555,0.2002757738714349,0.06508517591920618,0.2394989222696383,13.5977860736706,-0.4095192307692308,1,4
Kebbi,Kalgo,1,Remote Rural / Hard-to-Reach,78.98,4364.0,2.560853813,0.562413703,0.132645724,0.376755641,0.337637558,0.271169,0.104581344884363,27.3967282991091,0.2977135578791301,0.08108268678188324,0.3731106122334798,12.32210030607618,-0.4455342465753425,0,0
Kebbi,Koko/Besse,1,Remote Rural / Hard-to-Reach,66.18,6665.0,2.057378386,0.562071068,0.118517207,0.3313915,0.365354541,0.26285,0.0682194412540062,21.3441233585253,0.150071856850072,0.05092491350675884,0.2163276471589741,26.27950847277368,-0.5417801418439717,0,0
Kebbi,Maiyama,1,Remote Rural / Hard-to-Reach,34.32,3880.0,2.058137579,0.591013379,0.129045411,0.388265073,0.32192548,0.346715,0.0773042492401144,24.786148431669,0.1724974381296258,0.05527797498201069,0.1854279769094367,17.60143891373448,-0.4635166666666667,1,2
Kebbi,Ngaski,2,Conflict-Affected / Nomadic,37.33,3062.0,2.052850669,0.47863451,0.099759021,0.271451423,0.332613243,0.432328,0.0606832937304412,20.6779437886761,0.2925550600903182,0.09971033516576734,0.3105410128663489,20.22114171951571,-0.2952692307692307,6,11
Kebbi,Sakaba,2,Conflict-Affected / Nomadic,46.44,2771.0,2.159595926,0.516550341,0.109762364,0.298952091,0.38256144,0.455213,0.0587654127815151,21.8018456077334,0.2956110493520672,0.09120238229130091,0.3498889408754499,16.55556296341634,-0.337743961352657,15,130
Kebbi,Shanga,2,Conflict-Affected / Nomadic,72.26,5976.0,1.907295659,0.524569575,0.113786341,0.30779277,0.363872443,0.293884,0.0627342636908562,19.4194735125762,0.236714385276617,0.09580491309942202,0.3918140322663063,18.82371537308581,-0.4325723270440252,7,12
Kebbi,Suru,1,Remote Rural / Hard-to-Reach,64.65,6246.0,2.126401429,0.580701827,0.126661141,0.384091065,0.325345392,0.291544,0.0867097570707741,24.5565732213841,0.1827294180326373,0.06362417702362916,0.3211735520407418,23.39507764343291,-0.45555,4,3
Kebbi,Wasagu/Danko,2,Conflict-Affected / Nomadic,,,2.063246864,0.550410735,0.108178532,0.308071802,0.373511138,0.456416,0.0687360752903157,23.3525448442414,0.2471539805254598,0.07321737694928027,0.2537809056559885,26.84343403655454,-0.4242555366269166,47,327
Kebbi,Yauri,2,Conflict-Affected / Nomadic,54.19,3545.0,2.049590942,0.502185607,0.106506521,0.28708645,0.379413513,0.362035,0.0632982136486099,20.372120991112,0.3108576456705729,0.1170009771982829,0.3791578610738118,5.901030594529479,-0.1261627906976744,2,2
Kebbi,Zuru,2,Conflict-Affected / Nomadic,48.82,5252.0,2.815282261,0.531456319,0.108518881,0.304513454,0.384706936,0.204577,0.0718763979515122,23.4601308585087,0.2302368254888625,0.08943326700301397,0.3200427918207078,24.54409911171575,-0.3488846153846153,2,20
Kogi,Adavi,5,Urban Slums (better-off urban core),1.0,119.0,8.829976637,0.243399381,0.068338857,0.126383694,0.24657692,0.26163,0.300092246199027,32.1506027694483,0.7908094817516851,0.7853575313792509,0.866607292025697,15.51325631648936,-0.06389361702127659,14,13
Kogi,Ajaokuta,4,Peri-urban / Migrant Dense (transitional),39.8,2679.0,7.279164008,0.278236434,0.071490006,0.1391327,0.264436254,0.22,0.292393762656827,30.0970387791073,0.6650843987098107,0.6715643956111028,0.6982096158541166,17.0025543078056,-0.215125,14,26
Kogi,Ankpa,4,Peri-urban / Migrant Dense (transitional),18.14,2655.0,7.664670304,0.279383594,0.067482474,0.137528517,0.247137587,0.196281,0.251567689468134,30.375824054934,0.7040864853631883,0.730854352315267,0.5445512135823568,10.738597644081,-0.2861468531468532,5,13
Kogi,Bassa,4,Peri-urban / Migrant Dense (transitional),45.8,3518.0,6.483013088,0.345665097,0.069335459,0.16129301,0.231677468,0.186844,0.254309394178338,30.2546425945552,0.6419796019561531,0.6250134845112645,0.6094482185304627,15.32599720528455,-0.4469562841530055,8,15
Kogi,Dekina,4,Peri-urban / Migrant Dense (transitional),4.21,604.0,7.313333887,0.295165871,0.067918626,0.147284063,0.254083723,0.327671,0.244487463529918,30.104606710402,0.708203019766972,0.738641146955819,0.5664766508957435,11.26725719498196,-0.3137714285714285,25,33
Kogi,Ibaji,2,Conflict-Affected / Nomadic,45.62,3199.0,7.491130564,0.260096267,0.07153496,0.118073674,0.27414722,0.21006,0.258110911744628,25.5889198794467,0.569896091114391,0.4921104257757014,0.3976565274325284,17.22479755760024,-0.4456484375,3,4
Kogi,Idah,4,Peri-urban / Migrant Dense (transitional),35.84,1572.0,8.764610776,0.248155301,0.069223136,0.116924207,0.225760964,0.310747,0.330563255349582,27.3600859263869,0.6822224299112956,0.5962831497192382,0.6436210632324219,7.796073261816897,-0.22512,6,7
Kogi,Igalamela-Odolu,4,Peri-urban / Migrant Dense (transitional),39.49,3192.0,8.14827406,0.252371654,0.069091238,0.117365777,0.247131342,0.112946,0.28379392718123,27.887642464481,0.7114342776211825,0.6711447744658499,0.5768518736868193,18.31678883622332,-0.4337307692307693,8,10
Kogi,Ijumu,4,Peri-urban / Migrant Dense (transitional),34.88,2273.0,7.878330884,0.301726551,0.071718852,0.150795231,0.208816149,0.209393,0.273879489894336,30.9206181317534,0.8009936729173982,0.7288297160287921,0.6782130552141854,15.22708582535885,-0.4066,7,1
Kogi,Kabba/Bunu,4,Peri-urban / Migrant Dense (transitional),31.02,2467.0,7.075428291,0.309701578,0.071941929,0.154851275,0.236088366,0.0736427,0.251718734752961,31.9433322057533,0.581200269783068,0.5300470508119595,0.4814217045622052,43.09352341389728,-0.4139444444444444,0,0
Kogi,Kogi,4,Peri-urban / Migrant Dense (transitional),47.05,2977.0,5.969192735,0.369065685,0.070567397,0.16809783,0.249363889,0.238468,0.231064941098057,30.8475626716819,0.6338848876953125,0.5836409759521485,0.6893263244628907,16.43497747189154,-0.4027517730496454,24,25
Kogi,Lokoja,4,Peri-urban / Migrant Dense (transitional),30.26,3271.0,6.370603596,0.319960293,0.07244368,0.158976448,0.25056416,0.151615,0.23317227535046,31.2480193239471,0.4846297699270897,0.4167798977453732,0.407809803786787,25.16653726708075,-0.3788835978835979,48,25
Kogi,Mopa-Muro,4,Peri-urban / Migrant Dense (transitional),52.82,1271.0,7.391541158,0.321149077,0.073613027,0.163354579,0.219997673,0.24967,0.237700240500591,31.5126478773714,0.6345772483132103,0.5291900287974964,0.5600667086514559,29.04922580240722,-0.3517555555555555,4,0
Kogi,Ofu,4,Peri-urban / Migrant Dense (transitional),32.11,3380.0,7.197064216,0.291375578,0.06832317,0.137899886,0.281740572,0.19422,0.245675828341008,28.8274091182145,0.6998286655970982,0.7285340082077753,0.5935469854445684,10.21228163943286,-0.29505,22,11
Kogi,Ogori/Magongo,4,Peri-urban / Migrant Dense (transitional),54.57,1195.0,7.919427076,0.252971757,0.06928332,0.127921697,0.233521031,0.175664,0.283063567155705,30.6758280225535,0.8479489413174716,0.8462370092218573,0.8761154521595348,8.962428573734504,-0.011375,0,0
Kogi,Okehi,4,Peri-urban / Migrant Dense (transitional),42.33,5202.0,7.814683616,0.270380652,0.071103008,0.139133173,0.234112406,0.29755,0.314711242335436,31.5985916467914,0.7761765819484905,0.7630216954118114,0.8185627824169094,36.51653931150398,-0.2157142857142857,6,5
Kogi,Okene,5,Urban Slums (better-off urban core),1.0,179.0,7.748603712,0.272101591,0.069254381,0.134285158,0.247065794,0.364722,0.315767826582261,30.4833536195903,0.8605195681254069,0.8641869227091471,0.958489179611206,9.350413183022662,0.2018125,18,13
Kogi,Olamaboro,4,Peri-urban / Migrant Dense (transitional),43.23,3767.0,7.426032609,0.283073512,0.066757669,0.126784469,0.246773287,0.222057,0.248766926493846,29.9425576562843,0.7575697898864746,0.7658617973327637,0.6281714916229248,6.220493339989803,-0.3085397727272727,8,4
Kogi,Omala,4,Peri-urban / Migrant Dense (transitional),45.19,2682.0,6.509654462,0.323449571,0.069876586,0.16730837,0.271696036,0.226439,0.215285577938464,28.6842351333157,0.6222263647585499,0.6486740112304688,0.478629715588628,18.17991336473929,-0.3819550561797753,10,48
Kogi,Yagba East,4,Peri-urban / Migrant Dense (transitional),32.02,2599.0,7.380620413,0.317637371,0.074344037,0.164018081,0.227629415,0.22514,0.236123236949456,31.0921446631385,0.6027483893829642,0.4867569266013729,0.558238797974818,20.03023986659825,-0.4278050847457627,6,7
Kogi,Yagba West,4,Peri-urban / Migrant Dense (transitional),25.97,1998.0,7.156350392,0.326628059,0.078114388,0.174988123,0.228422883,0.282319,0.230177942858483,31.8826520544244,0.539155051821754,0.4122615541730608,0.5651798248291016,33.94612964782346,-0.1977777777777778,12,9
Kwara,Asa,4,Peri-urban / Migrant Dense (transitional),27.67,2107.0,8.180039254,0.29293193,0.081219918,0.175371832,0.161826961,0.508373,0.315747106787974,29.2087933448712,0.6665377219518026,0.5280583302179972,0.6744029521942139,6.211289758041356,-0.3647784431137724,20,11
Kwara,Baruten,2,Conflict-Affected / Nomadic,44.46,5611.0,3.609825625,0.38693145,0.079697047,0.205098378,0.217470541,0.198864,0.254308835263251,22.0839582414871,0.3832872365539819,0.2027890377632847,0.2033227928934643,24.98756670575285,-0.4826779835390946,5,7
Kwara,Edu,2,Conflict-Affected / Nomadic,21.92,2698.0,4.530369073,0.371986317,0.080047489,0.209348867,0.247763521,0.123531,0.162486532664081,26.8424800968882,0.4689897882858379,0.2843252348419804,0.4645381645868288,13.50784301757812,-0.4049830508474577,5,7
Kwara,Ekiti,4,Peri-urban / Migrant Dense (transitional),55.55,1846.0,8.695206051,0.296935944,0.077234348,0.158198086,0.220829317,0.237577,0.255325853642747,30.0640729152531,0.7006553543938531,0.5412329037984213,0.7033673392401801,13.91840129138128,-0.199,23,8
